# time, altitude, r1, r2, r3, r4
1623718048.835 0.000 0.000 0.000 0.000 0.000
1623718049.060 0.000 0.000 0.000 0.000 0.000
1623718049.296 0.000 0.000 0.000 0.000 0.000
1623718049.462 0.000 0.000 0.000 0.000 0.000
1623718049.633 0.000 0.000 0.000 0.000 0.000
1623718049.811 0.000 0.000 0.000 0.000 0.000
1623718049.993 0.000 0.000 0.000 0.000 0.000
1623718050.190 0.000 0.000 0.000 0.000 0.000
1623718050.734 0.000 0.000 0.000 0.000 0.000
1623718050.969 0.000 0.000 0.000 0.000 0.000
1623718051.135 0.000 0.000 0.000 0.000 0.000
1623718051.307 0.000 0.000 0.000 0.000 0.000
1623718051.482 0.000 0.000 0.000 0.000 0.000
1623718051.664 0.000 0.000 0.000 0.000 0.000
1623718051.861 0.000 0.000 0.000 0.000 0.000
1623718052.087 0.000 0.000 0.000 0.000 0.000
1623718052.323 0.000 0.000 0.000 0.000 0.000
1623718052.490 0.000 0.000 0.000 0.000 0.000
1623718052.983 0.000 0.000 0.000 0.000 0.000
1623718053.160 0.000 0.000 0.000 0.000 0.000
1623718053.344 0.000 0.000 0.000 0.000 0.000
1623718053.542 0.000 0.000 0.000 0.000 0.000
1623718053.769 0.000 0.000 0.000 0.000 0.000
1623718054.006 0.000 0.000 0.000 0.000 0.000
1623718054.174 0.000 0.000 0.000 0.000 0.000
1623718054.346 0.000 0.000 0.000 0.000 0.000
1623718054.523 0.000 0.000 0.000 0.000 0.000
1623718054.707 0.000 0.000 0.000 0.000 0.000
1623718055.226 0.000 0.000 0.000 0.000 0.000
1623718055.453 0.000 0.000 0.000 0.000 0.000
1623718055.690 0.000 0.000 0.000 0.000 0.000
1623718055.858 0.000 0.000 0.000 0.000 0.000
1623718056.030 0.000 0.000 0.000 0.000 0.000
1623718056.207 0.000 0.000 0.000 0.000 0.000
1623718056.391 0.000 0.000 0.000 0.000 0.000
1623718056.589 0.000 0.000 0.000 0.000 0.000
1623718056.816 0.000 0.000 0.000 0.000 0.000
1623718057.053 0.000 0.000 0.000 0.000 0.000
1623718057.543 0.000 0.000 0.000 0.000 0.000
1623718057.715 0.000 0.000 0.000 0.000 0.000
1623718057.892 0.000 0.000 0.000 0.000 0.000
1623718058.076 0.000 0.000 0.000 0.000 0.000
1623718058.274 0.000 0.000 0.000 0.000 0.000
1623718058.501 0.000 0.000 0.000 0.000 0.000
1623718058.739 0.000 0.000 0.000 0.000 0.000
1623718058.906 0.000 0.000 0.000 0.000 0.000
1623718059.079 0.000 0.000 0.000 0.000 0.000
1623718059.256 0.000 0.000 0.000 0.000 0.000
1623718059.763 0.000 0.000 0.000 0.000 0.000
1623718059.963 0.000 0.000 0.000 0.000 0.000
1623718060.708 0.000 0.000 0.000 0.000 0.000
1623718060.968 0.000 0.000 0.000 0.000 0.000
1623718061.136 0.000 0.000 0.000 0.000 0.000
1623718061.308 0.000 0.000 0.000 0.000 0.000
1623718061.485 0.000 0.000 0.000 0.000 0.000
1623718061.669 0.000 0.000 0.000 0.000 0.000
1623718061.867 0.000 0.000 0.000 0.000 0.000
1623718062.094 0.000 0.000 0.000 0.000 0.000
1623718062.648 0.000 0.000 0.000 0.000 0.000
1623718062.816 0.000 0.000 0.000 0.000 0.000
1623718062.988 0.000 0.000 0.000 0.000 0.000
1623718063.165 0.000 0.000 0.000 0.000 0.000
1623718063.349 0.000 0.000 0.000 0.000 0.000
1623718063.547 0.000 0.000 0.000 0.000 0.000
1623718063.774 0.000 0.000 0.000 0.000 0.000
1623718064.011 0.000 0.000 0.000 0.000 0.000
1623718064.178 0.000 0.000 0.000 0.000 0.000
1623718064.351 0.000 0.000 0.000 0.000 0.000
1623718064.846 0.000 0.000 0.000 0.000 0.000
1623718065.032 0.000 0.000 0.000 0.000 0.000
1623718065.230 0.000 0.000 0.000 0.000 0.000
1623718065.457 0.000 0.000 0.000 0.000 0.000
1623718065.695 0.000 0.000 0.000 0.000 0.000
1623718065.863 0.000 0.000 0.000 0.000 0.000
1623718066.036 0.000 0.000 0.000 0.000 0.000
1623718066.214 0.000 0.000 0.000 0.000 0.000
1623718066.398 0.000 0.000 0.000 0.000 0.000
1623718066.596 0.000 0.000 0.000 0.000 0.000
1623718067.144 0.000 0.000 0.000 0.000 0.000
1623718067.382 0.000 0.000 0.000 0.000 0.000
1623718067.550 0.000 0.000 0.000 0.000 0.000
1623718067.722 0.000 0.000 0.000 0.000 0.000
1623718067.900 0.000 0.000 0.000 0.000 0.000
1623718068.084 0.000 0.000 0.000 0.000 0.000
